age,monthly_income,employment_months,employment_type_encoded,equifax_score,active_debts,worst_delay_days,credit_utilization_pct,avg_balance_3m,transaction_count_3m,dti_ratio,payment_to_income,debt_service_coverage,loan_to_income,employment_type,elegible,default_12m,data_source,dataset_version,feature_schema_version
44,274616.08395048283,96.95215488681521,0,583.1886897051074,1,6.0,0.29536367375718,244139.868570238,8,0.08771577669164199,0.26978814215810065,3.706612129060818,0.17543155338328398,asalariado,False,0,synthetic_v1,v1,personal_v1
28,607427.0086477087,33.11372139975721,1,572.8416577219261,2,2.0,0.7284504278519099,799349.6095771606,19,0.11995178629248253,0.28458062000639023,3.513942727293043,0.5997589314624125,independiente,True,0,synthetic_v1,v1,personal_v1
41,1856687.6199930222,1.7437474411601388,0,582.1401281293901,0,3.0,0.475445948958911,2427536.8539262256,43,0.34709369468648044,0.34709369468648044,2.8810664535501593,0.6941873893729609,asalariado,True,0,synthetic_v1,v1,personal_v1
42,2121054.0851039723,72.85888018012331,1,629.3205855157676,1,0.0,0.3850350086539989,781493.6499650854,41,0.2818502583628494,0.30542344320106113,3.2741429063835716,0.2818502583628494,independiente,True,0,synthetic_v1,v1,personal_v1
41,534572.4911950969,108.11117387167774,1,553.7643620687923,1,19.0,0.5481892129611706,582267.5348555936,20,0.8375372607462876,0.9310699449444951,1.0740331652093165,0.8375372607462876,independiente,True,0,synthetic_v1,v1,personal_v1
18,1543719.6583430336,38.112269229406984,0,602.2138720842994,2,27.0,0.05907935701750042,744419.3469412758,50,0.1815825506056717,0.2463611517328582,4.059081527124659,0.7263302024226869,asalariado,True,0,synthetic_v1,v1,personal_v1
44,1104748.448630409,29.160618828144617,1,493.1801347870528,4,27.0,0.2109617532202693,404329.9604634184,24,0.059282809727399105,0.24031949753442539,4.161127208818134,0.17784842918219734,independiente,False,0,synthetic_v1,v1,personal_v1
38,603578.258954029,39.18608870469734,0,535.9348098669855,1,2.0,0.9474091597460165,761512.4964368519,21,0.2180378441381412,0.300877143364471,3.323615708450935,0.6541135324144237,asalariado,True,0,synthetic_v1,v1,personal_v1
27,280071.1710191135,40.59829705814853,0,526.6166524952189,5,35.0,0.6915961408086537,343918.07088379684,14,0.49324747431866983,1.385877726444615,0.7215643782409572,0.9864949486373396,asalariado,False,0,synthetic_v1,v1,personal_v1
57,150000.0,31.24327471920517,0,594.0414499273352,2,6.0,0.45210858559851985,133623.63287862638,20,0.30381755063317095,0.9704842172998376,1.0304134597698906,0.9114526518995129,asalariado,True,0,synthetic_v1,v1,personal_v1
18,501359.686392782,35.35725379642758,0,539.3541934549835,3,2.0,0.35720724860345104,380307.99422035593,26,0.4958509898504085,0.7950373904946856,1.2578024781674522,0.991701979700817,asalariado,True,0,synthetic_v1,v1,personal_v1
48,279655.17842803744,53.36195217059068,0,573.4076740105079,1,8.0,0.585675070065291,323030.45147378644,12,0.19138564265432811,0.3701772540990141,2.7014085520568547,0.9569282132716406,asalariado,False,0,synthetic_v1,v1,personal_v1
20,290146.893292621,17.723212066552698,0,492.50370532361126,1,2.0,0.36130223853261745,399012.68729675584,17,0.5771413640613725,0.7494678688624204,1.3342800159236308,0.5771413640613725,asalariado,False,1,synthetic_v1,v1,personal_v1
57,456379.11091759056,108.56458815386503,2,560.0006387542977,2,75.0,0.7201893745598658,111033.32670440212,30,0.09454756866383185,0.3136636447676245,3.1881284831107632,0.3781902746553274,pensionado,True,0,synthetic_v1,v1,personal_v1
34,1777120.7715067156,18.234803023056863,0,454.8878240694691,4,57.0,1.113069236581686,799540.6379227847,54,0.15741228786917322,0.2699538794180874,3.7043364672350703,0.47223686360751965,asalariado,False,0,synthetic_v1,v1,personal_v1
31,180095.04768362298,29.802779740646198,1,433.8970987549884,2,53.0,0.651108450786872,191937.54256387817,14,0.07467258790715778,0.6299349412377848,1.5874655214950597,0.22401776372147328,independiente,False,0,synthetic_v1,v1,personal_v1
52,328692.92129103467,15.380943038781338,0,501.029145869898,2,23.0,0.4188852621753705,144689.96027803377,13,0.7761507603585062,1.080386092251939,0.9255950323422031,0.7761507603585062,asalariado,False,0,synthetic_v1,v1,personal_v1
33,334212.0640249902,43.37914513850197,2,530.8030571453786,1,4.0,0.37054476236961037,145991.61345352535,23,0.15035477300443495,0.29996038387867713,3.333773570594119,0.6014190920177398,pensionado,True,0,synthetic_v1,v1,personal_v1
46,2196741.4164462136,133.42874898311354,0,562.350068553637,0,19.0,0.29794966170615755,1551228.910652786,64,0.26139037059384146,0.26139037059384146,3.825695635719646,0.5227807411876829,asalariado,True,0,synthetic_v1,v1,personal_v1
58,1114944.7395046265,10.147882203184109,0,501.2053461557313,4,41.0,0.5630537917468307,312351.11379876296,47,0.255548971383545,0.4349300589958877,2.2992202523520113,0.7666469141506351,asalariado,True,0,synthetic_v1,v1,personal_v1
31,1704566.6275987993,15.385990998510364,0,515.5387778330262,3,60.0,0.5389217712576864,2474443.5677485317,41,0.23290990508887424,0.32090881200828464,3.1161500170153755,0.6987297152666228,asalariado,False,0,synthetic_v1,v1,personal_v1
61,150000.0,1.3306308912734295,0,530.1874361373827,3,0.0,0.4260466432978227,204618.16105695372,12,0.08883405089156104,1.088834050891561,0.9184135995574149,0.4441702544578052,asalariado,True,0,synthetic_v1,v1,personal_v1
39,248354.97361395083,24.560219276673287,1,570.4948080017745,3,5.0,0.2766078687778407,252868.7207165282,10,0.9627299455208487,1.5667041595954327,0.6382825971804582,0.9627299455208488,independiente,True,0,synthetic_v1,v1,personal_v1
19,805216.6230523441,68.67020148377915,0,580.5325806910083,3,16.0,0.6022840120467751,377151.8966085841,27,0.2186806468154308,0.40496592174106916,2.469343582543198,0.6560419404462925,asalariado,True,0,synthetic_v1,v1,personal_v1
18,835167.752215151,35.78969480302158,0,535.0896046507306,1,5.0,0.4982809402350086,717802.1674183359,29,0.14982436237038638,0.2096925743162893,4.768886086026358,0.7491218118519318,asalariado,False,0,synthetic_v1,v1,personal_v1
55,1151663.7090256244,109.67210170786363,0,631.5327810797869,3,12.0,0.4245514801185873,1427146.308302556,25,0.17750265066274193,0.30774900541408584,3.2494012406456654,0.7100106026509677,asalariado,True,0,synthetic_v1,v1,personal_v1
37,850970.9016580639,13.515549228407007,2,588.0262134554335,0,26.0,0.39534267615813845,797450.5384147054,23,0.3019531831343997,0.3019531831343997,3.311771678044867,0.3019531831343997,pensionado,True,0,synthetic_v1,v1,personal_v1
23,1706696.3925989722,4.225464851223249,1,543.7434945776564,3,13.0,0.05036664467432832,1396517.9386598882,43,0.48285227986191276,0.5707413740502345,1.7521070759310042,0.9657045597238254,independiente,True,0,synthetic_v1,v1,personal_v1
41,370644.5319670931,17.825030058410974,0,566.0465451461886,1,1.0,0.29247485414767865,295020.1344292859,14,0.15695918557082153,0.2918593275873214,3.426308174786053,0.4708775567124647,asalariado,True,0,synthetic_v1,v1,personal_v1
31,470594.4886757511,15.428912616717096,0,513.694301909342,1,7.0,0.8209091638223994,567191.0542228407,26,0.38329304820112875,0.4895416363235685,2.042727167212878,0.38329304820112875,asalariado,True,0,synthetic_v1,v1,personal_v1
41,393748.36015227955,58.85981137910295,0,534.386947344385,2,32.0,0.558009998025687,381028.7872997569,27,0.23250809786064341,0.4864774095330162,2.0555939092011055,0.23250809786064341,asalariado,True,0,synthetic_v1,v1,personal_v1
32,240778.02828826517,6.409907961992147,0,493.6118568419224,2,30.0,0.5087847722998495,177689.89169646575,15,0.2650822666725569,0.6804025544534571,1.4697181741230587,0.7952468000176708,asalariado,False,0,synthetic_v1,v1,personal_v1
39,690795.0168684394,13.713254963147516,0,567.4291726381483,2,34.0,1.0518871954909503,372015.47106186365,22,0.2223674980732364,0.36712824121427273,2.7238438445718876,0.4447349961464729,asalariado,True,0,synthetic_v1,v1,personal_v1
53,200813.10576166178,10.694884524053151,0,560.3799750101653,0,27.0,0.32232857617138555,139597.47129548728,13,0.1747102957487241,0.1747102957487241,5.723761131045437,0.6988411829948964,asalariado,True,0,synthetic_v1,v1,personal_v1
36,475182.05137402186,33.37826814942825,0,468.3268334866107,1,226.0,0.6734268094866273,629847.5915206295,24,0.220989627332827,0.3262124568892497,3.0654868595024363,0.662968881998481,asalariado,False,1,synthetic_v1,v1,personal_v1
39,1025672.8779759428,89.48758484451727,0,546.2322460279124,2,3.0,0.6022544741910066,1266864.734179941,26,0.6647384647705944,0.7622354369020399,1.3119306077716733,0.6647384647705943,asalariado,True,0,synthetic_v1,v1,personal_v1
42,735169.0261953722,20.724901111894482,0,720.515652402236,0,0.0,0.6938568413538284,321185.4364720034,24,0.054538856720272026,0.054538856720272026,18.33555120396026,0.27269428360136017,asalariado,True,0,synthetic_v1,v1,personal_v1
27,150000.0,37.19108727916759,0,498.6404024371969,4,10.0,0.440588716558488,32136.758058789837,16,0.06258876594718807,1.3959220992805212,0.7163723538121609,0.2503550637887522,asalariado,True,0,synthetic_v1,v1,personal_v1
31,1823759.8011257672,0.14130966917693094,1,605.0444250146711,1,7.0,0.6010556200513744,1662784.9083081132,41,0.08006479472514927,0.10748068577019593,9.303997205024318,0.320259178900597,independiente,False,0,synthetic_v1,v1,personal_v1
37,1498572.177881113,2.6289602000602708,2,526.0902134685085,1,24.0,0.4724047209057313,920620.6460052717,38,0.14821614141082745,0.18158123435596465,5.507177013895828,0.7410807070541373,pensionado,False,0,synthetic_v1,v1,personal_v1
34,531124.0394350828,199.57152703729628,1,598.0231568715287,2,7.0,0.8382357344700322,223989.80002745622,17,0.4357237213866517,0.6240036570987738,1.6025547104152782,0.8714474427733034,independiente,True,0,synthetic_v1,v1,personal_v1
32,1692565.2392811605,63.21936348003118,0,583.9608297363735,2,15.0,1.0271057677372986,1811621.5899351176,46,0.057043500062780854,0.11612541766287905,8.61137914614935,0.2852175003139043,asalariado,False,0,synthetic_v1,v1,personal_v1
53,2622727.129203482,35.09316855621603,0,595.7127706285889,3,23.0,0.03021786194378055,1046417.709128142,86,0.5686212333664685,0.6258136108462999,1.5979198641072707,0.5686212333664685,asalariado,True,0,synthetic_v1,v1,personal_v1
45,491632.68602852797,41.73863577283825,1,417.5107280533324,6,23.0,0.3789286854005562,715195.7757051805,26,0.2891223730408516,0.8993340382241383,1.1119338949681488,0.8673671191225548,independiente,False,0,synthetic_v1,v1,personal_v1
32,2561015.0080121816,163.03968119266432,0,487.93034199486067,3,28.0,0.08641723610605709,3345270.5709583582,55,0.16540249685533487,0.22397302437302696,4.464823399154089,0.6616099874213394,asalariado,False,0,synthetic_v1,v1,personal_v1
35,301272.13307261566,53.548282292345405,0,518.2315580451442,0,16.0,0.7164118723453029,184592.04287115723,14,0.10117765599556514,0.10117765599556514,9.88360513158985,0.5058882799778256,asalariado,True,0,synthetic_v1,v1,personal_v1
51,864779.5675480743,20.302185433049775,0,577.0382084674255,2,4.0,0.6235181780823277,723294.2865777735,25,0.30826989638626157,0.42390630102927584,2.359011879681727,0.9248096891587847,asalariado,False,0,synthetic_v1,v1,personal_v1
42,2271910.7822899297,0.3681076069745216,0,522.0305397756538,1,0.0,0.4188834209005086,2756452.346688361,59,0.35184426177102784,0.3738521682389057,2.6748540866050616,0.35184426177102784,asalariado,False,0,synthetic_v1,v1,personal_v1
26,158516.90284111214,70.54525382008087,1,493.22558121661086,2,26.0,0.22684729403334322,127351.12431164457,10,0.23405505828382306,0.8649026096029023,1.1561995407310934,0.23405505828382306,independiente,False,0,synthetic_v1,v1,personal_v1
25,150000.0,30.132804588780562,0,488.67672079508304,1,10.0,0.631729128041066,88872.0927262521,13,0.1528211258599915,0.48615445919332484,2.0569594314928183,0.7641056292999575,asalariado,False,0,synthetic_v1,v1,personal_v1
50,1867036.5003876376,32.65230772397713,0,582.7976917035778,2,1.0,0.6725003057994757,2419264.601918844,34,0.6977718551246168,0.7513326719480897,1.3309683411040203,0.6977718551246168,asalariado,True,0,synthetic_v1,v1,personal_v1
45,1317990.6774452347,8.718737276705179,0,376.35213105265746,5,10.0,0.38548281016554287,1289953.8908897985,35,0.15308482432705953,0.34276750135827705,2.91742944134821,0.7654241216352977,asalariado,False,0,synthetic_v1,v1,personal_v1
46,242442.79549292673,45.717147486262256,1,624.9293841931245,1,4.0,0.7017170526708033,154804.53599571387,7,0.10350329551757745,0.3097375121225363,3.2285401698596536,0.3105098865527324,independiente,True,0,synthetic_v1,v1,personal_v1
47,487389.4533693475,60.990519247522585,1,510.76558488660294,2,84.0,1.067158256318511,160538.5394625964,16,0.15597125043399576,0.3611459814600675,2.7689633869304777,0.7798562521699787,independiente,False,0,synthetic_v1,v1,personal_v1
43,569449.5203691403,2.4554224392890465,0,576.3496029090454,1,43.0,0.5078564316548224,712913.8271662098,25,0.07645133709321145,0.16425543247218016,6.088078701259207,0.38225668546605723,asalariado,True,0,synthetic_v1,v1,personal_v1
46,304073.7123593997,0.12041995777282968,0,448.24707060578567,1,22.0,0.21222217966779566,349419.77033352526,12,0.4255939169461234,0.5900277300897684,1.694835596706374,0.851187833892247,asalariado,False,1,synthetic_v1,v1,personal_v1
32,1525622.826683474,8.159649447210516,2,504.0023478700513,2,9.0,0.6996864719825202,941526.3346386099,36,0.071222603243281,0.13676960362304613,7.3115661192974075,0.142445206486562,pensionado,False,0,synthetic_v1,v1,personal_v1
41,1742815.3613494153,26.961954929914647,0,577.6453223166295,0,1.0,0.6135167908896209,1538511.7303374966,44,0.18071367766488208,0.18071367766488208,5.533615456902016,0.9035683883244103,asalariado,True,0,synthetic_v1,v1,personal_v1
49,1696291.8393700381,6.7343531222166035,0,506.1620684772481,3,3.0,0.4589057172378412,1684786.617704546,46,0.050184899827055394,0.13861307976554194,7.214326394676874,0.20073959930822158,asalariado,False,0,synthetic_v1,v1,personal_v1
19,323334.38699898735,69.63822250588862,0,454.60229536740167,1,51.0,1.0852868602074863,321976.2726258609,13,0.1906322044265747,0.345270875754028,2.896276721331118,0.5718966132797241,asalariado,False,0,synthetic_v1,v1,personal_v1
18,516980.31051359884,50.54554828385284,1,602.5545442842956,1,7.0,0.4785087290565206,570465.4893020577,18,0.33056824238981447,0.4272837245526207,2.3403652948565523,0.6611364847796289,independiente,True,0,synthetic_v1,v1,personal_v1
43,501521.20172425284,0.5445319308970714,0,535.0945057284902,0,39.0,0.3761949185672781,152969.35106389943,20,0.199670545793415,0.199670545793415,5.008249945060146,0.39934109158683,asalariado,False,0,synthetic_v1,v1,personal_v1
41,150000.0,103.26895292987294,0,517.2968178641452,2,7.0,0.4228639521595677,84514.06065604863,11,0.08812122840320065,0.7547878950698673,1.3248755134148442,0.44060614201600323,asalariado,False,0,synthetic_v1,v1,personal_v1
55,677851.2265701207,3.4216757309729227,0,486.0108248773733,2,101.0,0.4298519732064578,499602.732908195,17,0.5874334878976917,0.7349584846525002,1.360621070281018,0.5874334878976917,asalariado,False,1,synthetic_v1,v1,personal_v1
43,724770.1576235843,175.69937990986716,0,566.6228674351253,4,21.0,0.4700239488366207,190948.19823099131,25,0.11366056697235065,0.3896101185595336,2.5666684522907146,0.34098170091705193,asalariado,True,0,synthetic_v1,v1,personal_v1
48,1011021.476093047,38.87545048332368,0,611.7356047584573,1,3.0,0.45659093678491175,532771.1475909858,31,0.7345546883616134,0.7840096219929129,1.2754945500006116,0.7345546883616135,asalariado,True,0,synthetic_v1,v1,personal_v1
42,172023.5611690735,120.6544400834544,0,491.7873992947484,2,8.0,0.3061450212081576,67256.8805317056,14,0.3857960431687857,0.967111761320411,1.0340066577565827,0.3857960431687857,asalariado,False,0,synthetic_v1,v1,personal_v1
39,238414.40591351668,4.62748649541828,1,513.2145932705583,3,18.0,0.5661383328750459,101649.57930581593,17,0.244952534037856,0.8741091465556899,1.1440218923922327,0.734857602113568,independiente,True,0,synthetic_v1,v1,personal_v1
28,1542295.4575853976,84.64626407933405,0,569.686528863953,1,20.0,0.764872212678292,1755226.2451885792,35,0.09587348936061271,0.1282926991521526,7.794675820282024,0.28762046808183817,asalariado,True,0,synthetic_v1,v1,personal_v1
29,632190.557441158,48.36623720101883,0,576.334037784653,2,2.0,0.45061623920204064,490728.4400083438,20,0.5026769936637452,0.660857148085472,1.5131863261175846,0.5026769936637451,asalariado,True,0,synthetic_v1,v1,personal_v1
46,429198.54712666466,184.52933737617607,0,649.1906672122461,1,3.0,0.6121699760294198,275093.8429954025,24,0.23536175474722731,0.35185795524634983,2.8420559634636082,0.23536175474722734,asalariado,True,0,synthetic_v1,v1,personal_v1
34,301089.11947777914,19.306564413810683,2,562.6953370294406,0,7.0,0.2071841245483167,94679.32619635959,22,0.08421828397855696,0.08421828397855696,11.873906149104306,0.4210914198927848,pensionado,True,0,synthetic_v1,v1,personal_v1
42,150000.0,47.107571311705854,0,567.8571468434959,1,15.0,0.3778620006811749,119359.51190914394,10,0.0727925738220766,0.40612590715540997,2.462290591122855,0.2911702952883064,asalariado,True,0,synthetic_v1,v1,personal_v1
35,1748876.4922983188,62.869951411914315,1,560.5074895500642,1,12.0,0.8044690658631326,1086500.3753953874,42,0.12435336786287621,0.1529431512010304,6.5383771169039635,0.3730601035886287,independiente,False,0,synthetic_v1,v1,personal_v1
29,1552364.9889471098,59.26201260521522,2,639.7826424494591,1,15.0,1.0502544811081265,905385.891511921,42,0.06093181960343407,0.09314073977105036,10.73644038535773,0.24372727841373631,pensionado,True,0,synthetic_v1,v1,personal_v1
21,207755.8537779735,16.202103706695052,0,635.4960905087838,0,1.0,0.2948923062539826,239193.93731436552,15,0.5499582023602575,0.5499582023602575,1.8183200026989261,0.5499582023602575,asalariado,True,0,synthetic_v1,v1,personal_v1
40,480400.5736321572,3.546685658196009,2,606.471894726346,2,10.0,0.28336266287863,616317.7325690001,13,0.17530887853604663,0.3834684967561739,2.6077761496946223,0.1753088785360466,pensionado,True,0,synthetic_v1,v1,personal_v1
18,648471.3398539163,39.31826042225344,0,555.6495124256526,4,2.0,0.5404565362284676,509582.82486774813,30,0.14808807733147253,0.4565057169530705,2.190553070560563,0.44426423199441756,asalariado,False,0,synthetic_v1,v1,personal_v1
27,1477988.27409737,3.41296139830028,0,578.1819525801718,1,0.0,0.9087309182938741,1424871.4943359266,30,0.38736214146931447,0.42119190918552707,2.3742146470328302,0.38736214146931447,asalariado,True,0,synthetic_v1,v1,personal_v1
25,206895.09691388634,35.5285430072121,1,449.2845689054281,2,14.0,0.8273491913896128,300572.2013771653,15,0.3165537250308304,0.7998904569864547,1.250171184398733,0.9496611750924914,independiente,False,0,synthetic_v1,v1,personal_v1
